-77.364492,-77.401477,-77.437686,-77.52045,-78.123368,-81.80009,-85.465106,-86.347908,-86.735631,-89.44478,-90.048943,-92.214561,-94.830044,-97.340505,-99.579956,-100.020894,-100.808382,-100.817571,-101.317773,-101.604529,-101.983094,-101.993444,-102.056302,-102.16445,-102.249836,-102.200265,-102.171073,-77.470868,-77.960286,-78.326452,-78.379974,-78.637928,-78.920303,-79.543417,-79.906639,-77.479564,-77.984699,-78.353628,-78.44619,-78.45164,-79.748067,-80.092532,-80.102986,-80.100317,-80.114171,-80.114118,-77.535478,-77.846367,-78.815473,-78.851649,-86.455861,-86.542518,-87.164518,-87.634645,-88.273508,-88.853533,-90.932053,-91.8806,-92.150646,-92.448562,-92.944969,-93.047523,-93.156387,-93.42113,-93.492187,-90.068312,-90.067783,-92.511116,-92.511905
-59.370846,-59.399798,-59.428302,-59.489764,-59.961765,-62.748625,-65.752454,-66.471829,-66.810001,-69.228389,-69.703755,-71.653057,-74.019577,-76.294975,-78.339542,-78.707042,-79.362574,-79.370072,-79.775174,-80.041779,-80.450812,-80.463577,-80.598928,-80.829859,-81.122303,-81.227685,-81.252719,-59.448872,-59.618227,-59.792587,-59.816972,-59.971933,-60.305157,-60.829091,-61.026444,-59.481247,-60.214034,-60.683376,-60.796476,-60.801814,-62.591354,-63.224479,-63.254728,-63.261426,-63.382312,-63.38246,-59.495141,-59.776785,-60.606052,-60.749291,-66.500745,-66.55502,-67.261476,-67.773827,-68.45919,-69.133736,-71.510748,-72.478445,-72.742069,-72.962202,-73.304962,-73.36056,-73.381782,-73.341437,-73.420254,-69.667327,-69.666295,-71.845408,-71.845172
-70.374348,-70.40874,-70.441805,-70.511486,-70.959088,-73.863708,-76.870421,-77.585261,-77.955205,-80.59959,-81.212724,-83.267816,-85.921129,-88.627386,-91.157468,-91.601057,-92.35377,-92.362466,-92.889441,-93.195219,-93.586196,-93.60392,-93.776491,-94.1166,-94.741388,-94.930496,-95.002462,-70.485734,-71.056418,-71.482424,-71.525306,-71.727833,-72.309596,-73.12863,-73.428768,-70.488241,-71.129972,-71.554408,-71.643044,-71.646287,-73.247991,-74.159259,-74.266618,-74.28528,-74.436933,-74.437581,-70.5392,-71.042388,-72.200839,-72.377218,-77.592458,-77.65891,-78.375857,-78.86691,-79.540561,-80.209705,-82.629705,-83.617716,-83.993236,-84.36305,-85.099444,-85.189134,-85.267837,-85.691567,-86.417985,-81.243733,-81.244473,-83.588946,-83.589392
-74.104575,-74.140382,-74.176484,-74.259253,-74.852103,-78.500299,-82.282014,-83.1738,-83.590511,-85.847295,-86.331522,-88.012779,-90.386181,-92.619722,-94.787262,-95.131113,-95.722754,-95.729723,-96.125383,-96.369459,-96.714901,-96.728861,-96.870018,-97.174033,-97.595828,-97.754923,-97.773367,-74.199786,-74.468066,-74.765568,-74.815355,-75.034393,-75.433854,-75.914698,-76.147952,-74.227217,-74.970123,-75.533036,-75.660052,-75.66687,-78.310741,-79.243955,-79.325085,-79.340821,-79.571858,-79.572335,-74.282612,-74.74661,-75.8373,-76.003893,-83.2764,-83.423587,-84.286613,-84.936753,-85.742521,-86.488928,-88.72633,-89.461213,-89.608758,-89.790724,-90.27559,-90.31223,-90.348574,-90.32117,-90.515887,-86.386107,-86.38683,-88.052442,-88.05294
-87.674148,-87.716495,-87.75846,-87.842498,-88.491678,-92.367167,-96.290262,-97.253447,-97.708406,-100.718192,-101.382751,-103.307994,-105.597782,-107.627712,-109.471925,-109.750156,-110.254158,-110.26021,-110.586359,-110.828231,-111.145029,-111.155503,-111.264031,-111.479426,-111.675031,-111.734126,-111.806866,-87.810939,-88.481386,-88.912202,-88.985043,-89.249719,-89.674443,-90.255094,-90.563426,-87.825457,-88.666489,-89.237575,-89.366114,-89.372435,-92.283617,-93.343032,-93.454214,-93.467583,-93.60143,-93.60159,-87.849736,-88.040711,-88.568902,-88.555006,-97.305126,-97.382175,-98.343887,-98.995599,-99.774993,-100.392748,-102.380887,-103.322169,-103.642317,-104.010763,-104.623836,-104.734354,-104.874035,-105.257313,-105.558352,-101.519132,-101.520147,-103.670494,-103.67179
-87.286687,-87.328835,-87.36841,-87.456841,-88.142097,-92.472482,-96.827355,-97.869839,-98.371142,-101.345526,-101.978907,-104.175732,-107.03705,-109.847085,-112.66386,-113.152674,-113.999637,-114.009903,-114.612605,-114.929652,-115.3307,-115.345631,-115.468803,-115.710631,-115.913587,-116.024565,-116.070278,-87.409673,-87.931308,-88.412252,-88.489724,-88.797674,-89.435837,-89.932805,-90.162079,-87.41775,-88.074167,-88.484347,-88.578333,-88.584295,-90.964691,-91.643338,-91.708771,-91.714256,-91.78245,-91.78311,-87.459389,-87.487671,-87.426729,-87.29411,-97.925812,-97.94082,-99.152683,-100.030824,-101.09153,-102.081719,-105.21691,-106.885739,-107.391304,-107.982475,-109.289862,-109.509077,-109.837843,-111.010938,-112.07041,-102.01245,-102.012453,-104.541931,-104.54327
-77.361281,-77.3992,-77.43597,-77.51723,-78.115053,-81.950741,-85.809668,-86.718411,-87.146647,-89.425652,-89.926571,-91.58773,-93.656911,-95.529199,-97.253407,-97.542287,-98.038619,-98.045263,-98.439488,-98.726137,-99.168668,-99.188754,-99.393591,-99.752331,-100.287237,-100.41874,-100.449562,-77.491819,-78.179663,-78.762617,-78.837805,-79.195554,-79.859494,-80.562223,-81.306595,-77.464187,-77.925849,-78.352219,-78.4775,-78.484758,-80.562464,-81.450866,-81.547905,-81.560175,-81.611902,-81.611533,-77.532737,-77.711338,-77.928256,-77.913372,-86.80754,-86.969308,-87.907336,-88.668876,-89.668196,-90.625172,-93.998424,-95.515797,-96.012222,-96.469914,-97.285839,-97.424111,-97.558033,-98.046213,-98.66031,-89.966762,-89.967736,-91.640111,-91.640217
-77.51722,-77.555171,-77.591778,-77.667062,-78.176363,-81.306738,-84.642838,-85.420848,-85.749177,-88.313793,-88.908034,-91.050142,-93.950854,-96.761109,-99.31825,-99.736237,-100.444257,-100.452047,-101.050269,-101.373713,-101.835177,-101.850047,-101.965169,-102.22776,-102.637907,-102.748943,-102.800952,-77.643293,-78.275791,-78.792193,-78.867322,-79.103525,-79.466746,-79.778641,-80.405696,-77.640317,-78.378954,-78.821736,-78.918932,-78.924791,-80.873933,-81.472049,-81.527718,-81.534881,-81.554523,-81.554358,-77.692092,-78.263877,-79.127225,-79.247975,-85.548186,-85.694299,-85.99098,-86.248138,-86.512537,-86.66539,-86.955042,-86.918317,-86.95682,-87.044964,-87.296088,-87.332763,-87.388494,-87.570004,-87.745601,-88.924045,-88.924489,-91.120076,-91.120431
-66.525851,-66.557946,-66.589763,-66.658793,-67.176173,-70.209049,-73.156304,-73.906953,-74.267736,-76.379956,-76.881197,-78.690283,-80.41146,-82.061272,-83.572408,-83.808078,-84.25572,-84.260139,-84.52197,-84.697016,-84.910371,-84.91711,-84.961624,-85.027414,-84.927674,-84.865267,-84.825786,-66.630139,-67.1517,-67.508467,-67.554378,-67.779995,-68.237321,-68.576472,-68.665695,-66.622189,-67.065019,-67.339617,-67.404052,-67.406899,-67.235028,-67.361316,-67.399494,-67.405833,-67.473103,-67.472651,-66.673167,-66.914078,-67.546632,-67.660935,-73.970702,-74.002667,-74.841844,-75.509178,-76.290602,-77.064908,-79.817538,-80.805482,-81.153719,-81.551768,-82.294631,-82.4198,-82.581798,-83.208474,-83.345423,-76.891219,-76.891275,-79.178781,-79.180416
-70.375411,-70.410561,-70.445401,-70.517951,-71.043352,-74.207969,-77.288016,-78.011434,-78.369829,-80.234326,-80.638843,-82.204061,-83.799233,-85.262814,-86.671635,-86.858377,-87.146789,-87.150874,-87.328618,-87.444488,-87.619432,-87.626891,-87.731229,-87.899898,-88.164603,-88.254887,-88.265773,-70.489147,-71.039047,-71.479294,-71.528245,-71.705664,-71.942489,-72.336883,-72.439843,-70.493355,-71.129824,-71.621817,-71.750658,-71.757378,-73.687155,-74.333074,-74.365838,-74.370905,-74.393756,-74.394005,-70.537528,-70.930475,-71.828862,-71.856457,-78.046966,-78.04204,-78.94231,-79.564647,-80.329971,-80.959731,-83.004623,-83.72816,-83.891684,-84.015006,-84.171791,-84.191266,-84.237718,-84.411586,-84.308356,-80.650227,-80.651196,-82.432392,-82.434524
